11.0812 -2.846 10000
10.460814922329629 -2.360708919230635 1 0
10.460510028733912 -2.360784655193397 1 0
10.460205182784685 -2.3608605827114926 1 0
10.459900384602298 -2.360936701754947 1 0
10.459595634307076 -2.36101301229371 1 0
10.459290932019332 -2.3610895142976545 1 0
10.458986277859356 -2.36116620773658 1 0
10.458681671947424 -2.3612430925802075 1 0
10.458377114403788 -2.3613201687981853 1 0
10.458072605348681 -2.3613974363600847 1 0
10.45776814490232 -2.3614748952354017 1 0
10.4574637331849 -2.3615525453935566 1 0
10.457159370316598 -2.3616303868038946 1 0
10.456855056417574 -2.3617084194356845 1 0
10.456550791607963 -2.361786643258121 1 0
10.456246576007885 -2.3618650582403222 1 0
10.45594240973744 -2.3619436643513314 1 0
10.45563829291671 -2.3620224615601155 1 0
10.455334225665752 -2.3621014498355675 1 0
10.455030208104608 -2.3621806291465033 1 0
10.4547262403533 -2.3622599994616644 1 0
10.45442232253183 -2.3623395607497173 1 0
10.454118454760179 -2.3624193129792515 1 0
10.45381463715831 -2.3624992561187828 1 0
10.453510869846165 -2.3625793901367502 1 0
10.453207152943664 -2.3626597150015187 1 0
10.452903486570714 -2.3627402306813767 1 0
10.452599870847195 -2.362820937144539 1 0
10.45229630589297 -2.3629018343591426 1 0
10.451992791827884 -2.3629829222932517 1 0
10.451689328771756 -2.3630642009148533 1 0
10.451385916844389 -2.36314567019186 1 0
10.451082556165568 -2.3632273300921094 1 0
10.450779246855053 -2.363309180583363 1 0
10.450475989032585 -2.363391221633308 1 0
10.450172782817885 -2.3634734532095556 1 0
10.449869628330658 -2.363555875279642 1 0
10.449566525690582 -2.363638487811029 1 0
10.449263475017315 -2.363721290771101 1 0
10.448960476430498 -2.36380428412717 1 0
10.448657530049752 -2.363887467846471 1 0
10.448354635994674 -2.3639708418961645 1 0
10.448051794384842 -2.364054406243336 1 0
10.447749005339814 -2.364138160854995 1 0
10.447446268979123 -2.3642221056980772 1 0
10.447143585422287 -2.364306240739442 1 0
10.446840954788803 -2.364390565945875 1 0
10.44653837719814 -2.3644750812840845 1 0
10.446235852769753 -2.364559786720706 1 0
10.445933381623075 -2.3646446822222997 1 0
10.445630963877514 -2.3647297677553496 1 0
10.445328599652463 -2.3648150432862654 1 0
10.445026289067288 -2.364900508781381 1 0
10.444724032241337 -2.364986164206957 1 0
10.444421829293939 -2.365072009529178 1 0
10.444119680344395 -2.3651580447141525 1 0
10.443817585511992 -2.365244269727916 1 0
10.443515544915988 -2.3653306845364286 1 0
10.443213558675629 -2.365417289105574 1 0
10.44291162691013 -2.365504083401163 1 0
10.44260974973869 -2.36559106738893 1 0
10.442307927280487 -2.365678241034536 1 0
10.442006159654674 -2.365765604303565 1 0
10.441704446980387 -2.3658531571615287 1 0
10.441402789376733 -2.3659408995738613 1 0
10.441101186962804 -2.366028831505924 1 0
10.440799639857667 -2.366116952923003 1 0
10.440498148180371 -2.366205263790309 1 0
10.440196712049936 -2.366293764072979 1 0
10.439895331585367 -2.366382453736073 1 0
10.439594006905642 -2.3664713327445788 1 0
10.439292738129721 -2.3665604010634085 1 0
10.43899152537654 -2.3666496586573986 1 0
10.438690368765013 -2.366739105491312 1 0
10.438389268414031 -2.3668287415298366 1 0
10.438088224442463 -2.366918566737586 1 0
10.437787236969159 -2.3670085810790975 1 0
10.437486306112943 -2.367098784518835 1 0
10.437185431992615 -2.367189177021189 1 0
10.43688461472696 -2.3672797585504726 1 0
10.436583854434733 -2.367370529070926 1 0
10.43628315123467 -2.3674614885467147 1 0
10.435982505245484 -2.367552636941929 1 0
10.435681916585866 -2.367643974220585 1 0
10.43538138537448 -2.3677355003466243 1 0
10.435080911729976 -2.3678272152839135 1 0
10.434780495770973 -2.367919118996246 1 0
10.434480137616072 -2.3680112114473384 1 0
10.43417983738385 -2.368103492600835 1 0
10.433879595192858 -2.3681959624203044 1 0
10.43357941116163 -2.3682886208692406 1 0
10.433279285408672 -2.368381467911064 1 0
10.432979218052468 -2.3684745035091193 1 0
10.432679209211484 -2.3685677276266786 1 0
10.432379259004154 -2.368661140226938 1 0
10.432079367548898 -2.3687547412730194 1 0
10.431779534964104 -2.3688485307279707 1 0
10.431479761368143 -2.368942508554766 1 0
10.431180046879362 -2.369036674716303 1 0
10.430880391616084 -2.369131029175408 1 0
10.430580795696605 -2.3692255718948303 1 0
10.430281259239203 -2.369320302837246 1 0
10.42998178236213 -2.369415221965257 1 0
10.429682365183615 -2.3695103292413906 1 0
10.42938300782186 -2.3696056246281003 1 0
10.429083710395052 -2.3697011080877646 1 0
10.428784473021345 -2.3697967795826886 1 0
10.428485295818874 -2.3698926390751023 1 0
10.42818617890575 -2.3699886865271615 1 0
10.42788712240006 -2.370084921900949 1 0
10.427588126419865 -2.370181345158473 1 0
10.427289191083206 -2.3702779562616656 1 0
10.426990316508096 -2.3703747551723873 1 0
10.426691502812528 -2.3704717418524233 1 0
10.426392750114466 -2.3705689162634846 1 0
10.426094058531856 -2.3706662783672083 1 0
10.425795428182614 -2.370763828125158 1 0
10.425496859184637 -2.370861565498821 1 0
10.425198351655794 -2.3709594904496143 1 0
10.42489990571393 -2.371057602938877 1 0
10.42460152147687 -2.3711559029278764 1 0
10.424303199062408 -2.3712543903778056 1 0
10.424004938588318 -2.3713530652497825 1 0
10.42370674017235 -2.371451927504853 1 0
10.423408603932224 -2.371550977103986 1 0
10.423110529985644 -2.3716502140080804 1 0
10.422812518450284 -2.371749638177958 1 0
10.422514569443791 -2.3718492495743675 1 0
10.422216683083795 -2.371949048157984 1 0
10.421918859487894 -2.372049033889409 1 0
10.421621098773665 -2.3721492067291696 1 0
10.42132340105866 -2.3722495666377186 1 0
10.421025766460403 -2.372350113575436 1 0
10.420728195096396 -2.372450847502628 1 0
10.420430687084117 -2.3725517683795254 1 0
10.420133242541016 -2.3726528761662866 1 0
10.419835861584522 -2.3727541708229962 1 0
10.419538544332033 -2.372855652309664 1 0
10.419241290900926 -2.3729573205862273 1 0
10.418944101408552 -2.373059175612549 1 0
10.418646975972239 -2.373161217348418 1 0
10.418349914709285 -2.37326344575355 1 0
10.418052917736965 -2.3733658607875876 1 0
10.41775598517253 -2.3734684624100977 1 0
10.417459117133204 -2.3735712505805755 1 0
10.417162313736183 -2.3736742252584415 1 0
10.416865575098644 -2.3737773864030434 1 0
10.416568901337735 -2.373880733973655 1 0
10.416272292570575 -2.373984267929475 1 0
10.415975748914262 -2.3740879882296313 1 0
10.415679270485866 -2.374191894833176 1 0
10.415382857402435 -2.374295987699089 1 0
10.415086509780982 -2.3744002667862754 1 0
10.414790227738507 -2.374504732053568 1 0
10.414494011391975 -2.374609383459725 1 0
10.414197860858327 -2.3747142209634324 1 0
10.413901776254477 -2.374819244523301 1 0
10.413605757697317 -2.3749244540978705 1 0
10.41330980530371 -2.3750298496456046 1 0
10.413013919190494 -2.3751354311248956 1 0
10.412718099474478 -2.3752411984940616 1 0
10.412422346272448 -2.3753471517113467 1 0
10.412126659701164 -2.3754532907349226 1 0
10.411831039877356 -2.3755596155228873 1 0
10.41153548691773 -2.3756661260332654 1 0
10.41124000093897 -2.3757728222240084 1 0
10.410944582057724 -2.3758797040529944 1 0
10.41064923039062 -2.375986771478028 1 0
10.41035394605426 -2.3760940244568403 1 0
10.410058729165215 -2.37620146294709 1 0
10.409763579840035 -2.376309086906362 1 0
10.409468498195238 -2.376416896292168 1 0
10.409173484347319 -2.3765248910619463 1 0
10.408878538412742 -2.376633071173063 1 0
10.40858366050795 -2.37674143658281 1 0
10.408288850749356 -2.3768499872484057 1 0
10.407994109253345 -2.3769587231269966 1 0
10.407699436136276 -2.3770676441756557 1 0
10.407404831514482 -2.3771767503513823 1 0
10.40711029550427 -2.3772860416111032 1 0
10.406815828221914 -2.3773955179116717 1 0
10.406521429783668 -2.3775051792098685 1 0
10.406227100305754 -2.377615025462401 1 0
10.405932839904372 -2.377725056625904 1 0
10.405638648695687 -2.377835272656938 1 0
10.405344526795844 -2.377945673511993 1 0
10.405050474320957 -2.3780562591474825 1 0
10.404756491387113 -2.3781670295197506 1 0
10.404462578110373 -2.3782779845850666 1 0
10.404168734606767 -2.3783891242996265 1 0
10.403874960992301 -2.3785004486195547 1 0
10.403581257382951 -2.3786119575009024 1 0
10.40328762389467 -2.378723650899647 1 0
10.402994060643376 -2.378835528771694 1 0
10.402700567744965 -2.3789475910728757 1 0
10.402407145315303 -2.3790598377589522 1 0
10.402113793470228 -2.3791722687856094 1 0
10.401820512325552 -2.3792848841084617 1 0
10.401527301997055 -2.3793976836830506 1 0
10.401234162600495 -2.3795106674648445 1 0
10.400941094251598 -2.379623835409239 1 0
10.400648097066062 -2.3797371874715574 1 0
10.400355171159559 -2.37985072360705 1 0
10.400062316647729 -2.3799644437708944 1 0
10.399769533646188 -2.380078347918196 1 0
10.39947682227052 -2.380192436003987 1 0
10.399184182636287 -2.3803067079832276 1 0
10.398891614859016 -2.380421163810804 1 0
10.398599119054207 -2.380535803441532 1 0
10.398306695337334 -2.3806506268301533 1 0
10.398014343823842 -2.3807656339313374 1 0
10.397722064629146 -2.3808808246996813 1 0
10.397429857868634 -2.3809961990897097 1 0
10.397137723657663 -2.3811117570558746 1 0
10.396845662111563 -2.3812274985525548 1 0
10.396553673345636 -2.3813434235340583 1 0
10.396261757475155 -2.3814595319546195 1 0
10.395969914615362 -2.381575823768401 1 0
10.395678144881476 -2.3816922989294915 1 0
10.395386448388678 -2.3818089573919092 1 0
10.395094825252128 -2.3819257991095997 1 0
10.394803275586954 -2.382042824036435 1 0
10.394511799508255 -2.3821600321262153 1 0
10.3942203971311 -2.3822774233326696 1 0
10.393929068570532 -2.382394997609453 1 0
10.393637813941561 -2.3825127549101492 1 0
10.393346633359172 -2.3826306951882694 1 0
10.393055526938317 -2.382748818397253 1 0
10.39276449479392 -2.382867124490467 1 0
10.392473537040875 -2.382985613421205 1 0
10.39218265379405 -2.3831042851426902 1 0
10.39189184516828 -2.383223139608073 1 0
10.391601111278371 -2.3833421767704315 1 0
10.3913104522391 -2.383461396582771 1 0
10.391019868165216 -2.383580798998026 1 0
10.390729359171436 -2.3837003839690585 1 0
10.390438925372449 -2.383820151448658 1 0
10.390148566882912 -2.383940101389542 1 0
10.389858283817455 -2.3840602337443566 1 0
10.38956807629068 -2.3841805484656753 1 0
10.38927794441715 -2.384301045505999 1 0
10.38898788831141 -2.384421724817759 1 0
10.388697908087968 -2.3845425863533114 1 0
10.388408003861302 -2.3846636300649426 1 0
10.388118175745864 -2.3847848559048668 1 0
10.387828423856073 -2.3849062638252256 1 0
10.387538748306316 -2.3850278537780887 1 0
10.387249149210955 -2.385149625715455 1 0
10.386959626684318 -2.3852715795892507 1 0
10.386670180840705 -2.3853937153513303 1 0
10.386380811794382 -2.3855160329534764 1 0
10.38609151965959 -2.3856385323474 1 0
10.385802304550538 -2.3857612134847406 1 0
10.385513166581399 -2.385884076317065 1 0
10.385224105866325 -2.386007120795869 1 0
10.38493512251943 -2.3861303468725774 1 0
10.384646216654799 -2.386253754498542 1 0
10.384357388386489 -2.3863773436250426 1 0
10.384068637828525 -2.3865011142032895 1 0
10.3837799650949 -2.3866250661844193 1 0
10.38349137029958 -2.386749199519498 1 0
10.383202853556496 -2.3868735141595194 1 0
10.382914414979549 -2.386998010055406 1 0
10.38262605468261 -2.3871226871580093 1 0
10.382337772779522 -2.387247545418109 1 0
10.382049569384089 -2.387372584786412 1 0
10.381761444610094 -2.387497805213555 1 0
10.381473398571282 -2.3876232066501037 1 0
10.381185431381368 -2.387748789046551 1 0
10.38089754315404 -2.387874552353319 1 0
10.380609734002949 -2.3880004965207586 1 0
10.380322004041718 -2.388126621499149 1 0
10.380034353383937 -2.3882529272386974 1 0
10.379746782143169 -2.3883794136895413 1 0
10.379459290432942 -2.3885060808017453 1 0
10.379171878366751 -2.388632928525303 1 0
10.378884546058062 -2.388759956810137 1 0
10.378597293620311 -2.3888871656060995 1 0
10.378310121166901 -2.3890145548629693 1 0
10.378023028811201 -2.389142124530456 1 0
10.377736016666551 -2.389269874558196 1 0
10.37744908484626 -2.389397804895757 1 0
10.377162233463604 -2.389525915492633 1 0
10.376875462631826 -2.389654206298249 1 0
10.37658877246414 -2.3897826772619566 1 0
10.376302163073726 -2.389911328333038 1 0
10.376015634573733 -2.3900401594607046 1 0
10.375729187077278 -2.3901691705940946 1 0
10.375442820697446 -2.3902983616822775 1 0
10.37515653554729 -2.39042773267425 1 0
10.374870331739832 -2.390557283518939 1 0
10.374584209388058 -2.3906870141651995 1 0
10.374298168604925 -2.390816924561816 1 0
10.37401220950336 -2.3909470146575025 1 0
10.373726332196252 -2.3910772844009003 1 0
10.373440536796462 -2.3912077337405817 1 0
10.373154823416819 -2.3913383626250475 1 0
10.372869192170118 -2.3914691710027274 1 0
10.372583643169119 -2.39160015882198 1 0
10.372298176526554 -2.3917313260310937 1 0
10.37201279235512 -2.3918626725782857 1 0
10.371727490767483 -2.391994198411702 1 0
10.371442271876276 -2.3921259034794193 1 0
10.371157135794098 -2.3922577877294415 1 0
10.370872082633516 -2.3923898511097033 1 0
10.370587112507065 -2.3925220935680684 1 0
10.370302225527245 -2.392654515052329 1 0
10.37001742180653 -2.3927871155102074 1 0
10.36973270145735 -2.392919894889355 1 0
10.36944806459211 -2.393052853137353 1 0
10.369163511323181 -2.393185990201711 1 0
10.3688790417629 -2.393319306029869 1 0
10.368594656023571 -2.393452800569196 1 0
10.368310354217465 -2.3935864737669905 1 0
10.36802613645682 -2.39372032557048 1 0
10.367742002853838 -2.3938543559268224 1 0
10.367457953520695 -2.393988564783104 1 0
10.367173988569526 -2.3941229520863425 1 0
10.366890108112436 -2.394257517783483 1 0
10.3666063122615 -2.394392261821401 1 0
10.36632260112875 -2.394527184146902 1 0
10.366038974826196 -2.3946622847067207 1 0
10.365755433465807 -2.3947975634475216 1 0
10.36547197715952 -2.3949330203158987 1 0
10.365188606019242 -2.3950686552583758 1 0
10.36490532015684 -2.3952044682214066 1 0
10.364622119684153 -2.3953404591513743 1 0
10.364339004712983 -2.3954766279945914 1 0
10.364055975355098 -2.395612974697301 1 0
10.363773031722237 -2.3957494992056754 1 0
10.363490173926099 -2.395886201465817 1 0
10.363207402078352 -2.3960230814237575 1 0
10.36292471629063 -2.3961601390254597 1 0
10.362642116674534 -2.3962973742168145 1 0
10.362359603341629 -2.396434786943644 1 0
10.362077176403448 -2.3965723771517005 1 0
10.361794835971486 -2.396710144786664 1 0
10.361512582157207 -2.396848089794148 1 0
10.361230415072043 -2.396986212119692 1 0
10.360948334827388 -2.397124511708769 1 0
10.360666341534602 -2.39726298850678 1 0
10.36038443530501 -2.3974016424590565 1 0
10.360102616249907 -2.39754047351086 1 0
10.35982088448055 -2.397679481607382 1 0
10.359539240108163 -2.397818666693745 1 0
10.35925768324393 -2.3979580287150006 1 0
10.358976213999012 -2.398097567616131 1 0
10.358694832484524 -2.398237283342048 1 0
10.358413538811552 -2.3983771758375942 1 0
10.358132333091149 -2.3985172450475427 1 0
10.357851215434325 -2.398657490916596 1 0
10.357570185952065 -2.3987979133893873 1 0
10.357289244755314 -2.39893851241048 1 0
10.357008391954984 -2.3990792879243683 1 0
10.35672762766195 -2.3992202398754756 1 0
10.356446951987055 -2.3993613682081563 1 0
10.356166365041101 -2.3995026728666957 1 0
10.355885866934864 -2.399644153795309 1 0
10.355605457779077 -2.399785810938141 1 0
10.355325137684446 -2.3999276442392685 1 0
10.35504490676163 -2.4000696536426975 1 0
10.354764765121264 -2.400211839092365 1 0
10.354484712873944 -2.4003542005321385 1 0
10.354204750130227 -2.400496737905816 1 0
10.35392487700064 -2.4006394511571263 1 0
10.353645093595674 -2.4007823402297275 1 0
10.35336540002578 -2.4009254050672104 1 0
10.353085796401379 -2.4010686456130945 1 0
10.352806282832852 -2.4012120618108312 1 0
10.352526859430547 -2.4013556536038014 1 0
10.352247526304776 -2.401499420935318 1 0
10.351968283565817 -2.4016433637486236 1 0
10.351689131323909 -2.4017874819868923 1 0
10.351410069689257 -2.4019317755932277 1 0
10.351131098772031 -2.4020762445106656 1 0
10.350852218682363 -2.4022208886821717 1 0
10.35057342953035 -2.402365708050643 1 0
10.350294731426056 -2.402510702558907 1 0
10.350016124479506 -2.402655872149722 1 0
10.349737608800687 -2.402801216765777 1 0
10.349459184499555 -2.4029467363496932 1 0
10.349180851686027 -2.4030924308440214 1 0
10.348902610469985 -2.4032383001912434 1 0
10.348624460961272 -2.4033843443337726 1 0
10.3483464032697 -2.4035305632139528 1 0
10.348068437505038 -2.4036769567740595 1 0
10.347790563777027 -2.403823524956298 1 0
10.347512782195365 -2.4039702677028068 1 0
10.347235092869715 -2.4041171849556533 1 0
10.346957495909704 -2.4042642766568374 1 0
10.346679991424924 -2.4044115427482886 1 0
10.34640257952493 -2.40455898317187 1 0
10.34612526031924 -2.4047065978693736 1 0
10.345848033917335 -2.4048543867825236 1 0
10.345570900428658 -2.405002349852975 1 0
10.345293859962617 -2.405150487022315 1 0
10.345016912628584 -2.405298798232061 1 0
10.344740058535894 -2.405447283423662 1 0
10.344463297793844 -2.4055959425384983 1 0
10.344186630511695 -2.4057447755178822 1 0
10.343910056798672 -2.405893782303056 1 0
10.34363357676396 -2.406042962835195 1 0
10.343357190516707 -2.4061923170554045 1 0
10.343080898166031 -2.406341844904722 1 0
10.342804699821006 -2.406491546324116 1 0
10.342528595590668 -2.4066414212544878 1 0
10.34225258558402 -2.406791469636668 1 0
10.34197666991003 -2.40694169141142 1 0
10.34170084867762 -2.407092086519439 1 0
10.341425121995682 -2.407242654901352 1 0
10.34114948997307 -2.4073933964977154 1 0
10.340873952718598 -2.40754431124902 1 0
10.34059851034104 -2.4076953990956866 1 0
10.340323162949144 -2.4078466599780683 1 0
10.340047910651606 -2.40799809383645 1 0
10.339772753557094 -2.408149700611047 1 0
10.339497691774236 -2.408301480242008 1 0
10.33922272541162 -2.4084534326694134 1 0
10.338947854577802 -2.4086055578332735 1 0
10.338673079381293 -2.408757855673533 1 0
10.338398399930572 -2.408910326130066 1 0
10.338123816334077 -2.4090629691426804 1 0
10.33784932870021 -2.409215784651115 1 0
10.337574937137335 -2.40936877259504 1 0
10.337300641753774 -2.4095219329140587 1 0
10.33702644265782 -2.409675265547706 1 0
10.336752339957718 -2.4098287704354484 1 0
10.336478333761681 -2.409982447516685 1 0
10.336204424177883 -2.410136296730746 1 0
10.335930611314458 -2.4102903180168935 1 0
10.335656895279502 -2.410444511314324 1 0
10.335383276181076 -2.410598876562163 1 0
10.335109754127199 -2.4107534136994704 1 0
10.334836329225855 -2.410908122665237 1 0
10.334563001584986 -2.4110630033983864 1 0
10.334289771312498 -2.411218055837774 1 0
10.334016638516259 -2.4113732799221874 1 0
10.333743603304095 -2.411528675590347 1 0
10.333470665783796 -2.4116842427809044 1 0
10.333197826063119 -2.4118399814324447 1 0
10.33292508424977 -2.4119958914834845 1 0
10.332652440451426 -2.412151972872473 1 0
10.332379894775721 -2.412308225537792 1 0
10.332107447330255 -2.412464649417755 1 0
10.331835098222584 -2.4126212444506088 1 0
10.331562847560226 -2.4127780105745313 1 0
10.331290695450663 -2.412934947727635 1 0
10.331018642001336 -2.4130920558479625 1 0
10.330746687319646 -2.4132493348734907 1 0
10.330474831512959 -2.413406784742128 1 0
10.330203074688596 -2.4135644053917154 1 0
10.329931416953844 -2.4137221967600273 1 0
10.32965985841595 -2.41388015878477 1 0
10.32938839918212 -2.4140382914035823 1 0
10.329117039359522 -2.4141965945540367 1 0
10.328845779055285 -2.4143550681736365 1 0
10.328574618376498 -2.41451371219982 1 0
10.328303557430212 -2.414672526569956 1 0
10.328032596323435 -2.414831511221348 1 0
10.32776173516314 -2.414990666091231 1 0
10.327490974056257 -2.415149991116773 1 0
10.327220313109681 -2.415309486235075 1 0
10.326949752430263 -2.415469151383171 1 0
10.326679292124815 -2.415628986498028 1 0
10.326408932300113 -2.4157889915165454 1 0
10.32613867306289 -2.415949166375556 1 0
10.325868514519836 -2.4161095110118245 1 0
10.325598456777612 -2.41627002536205 1 0
10.32532849994283 -2.4164307093628636 1 0
10.32505864412206 -2.4165915629508308 1 0
10.324788889421844 -2.416752586062448 1 0
10.324519235948673 -2.416913778634146 1 0
10.324249683809002 -2.4170751406022895 1 0
10.323980233109248 -2.417236671903174 1 0
10.323710883955783 -2.41739837247303 1 0
10.323441636454945 -2.4175602422480216 1 0
10.323172490713024 -2.417722281164244 1 0
10.322903446836278 -2.4178844891577267 1 0
10.322634504930923 -2.4180468661644334 1 0
10.322365665103128 -2.41820941212026 1 0
10.32209692745903 -2.4183721269610357 1 0
10.321828292104723 -2.4185350106225236 1 0
10.321559759146256 -2.418698063040419 1 0
10.321291328689647 -2.4188612841503527 1 0
10.321023000840864 -2.4190246738878862 1 0
10.320754775705838 -2.4191882321885165 1 0
10.320486653390464 -2.419351958987674 1 0
10.32021863400059 -2.4195158542207205 1 0
10.319950717642026 -2.419679917822954 1 0
10.319682904420542 -2.419844149729604 1 0
10.319415194441865 -2.420008549875835 1 0
10.319147587811683 -2.420173118196744 1 0
10.318880084635644 -2.420337854627362 1 0
10.318612685019353 -2.420502759102654 1 0
10.318345389068375 -2.4206678315575183 1 0
10.318078196888235 -2.4208330719267863 1 0
10.317811108584415 -2.4209984801452245 1 0
10.31754412426236 -2.421164056147532 1 0
10.317277244027467 -2.421329799868342 1 0
10.3170104679851 -2.4214957112422213 1 0
10.316743796240576 -2.421661790203671 1 0
10.316477228899172 -2.421828036687126 1 0
10.316210766066126 -2.421994450626954 1 0
10.315944407846635 -2.4221610319574585 1 0
10.315678154345848 -2.422327780612875 1 0
10.315412005668883 -2.422494696527374 1 0
10.315145961920807 -2.42266177963506 1 0
10.314880023206651 -2.4228290298699706 1 0
10.314614189631406 -2.4229964471660788 1 0
10.314348461300018 -2.423164031457291 1 0
10.31408283831739 -2.4233317826774465 1 0
10.313817320788386 -2.4234997007603205 1 0
10.31355190881783 -2.4236677856396214 1 0
10.313286602510503 -2.4238360372489924 1 0
10.313021401971142 -2.4240044555220104 1 0
10.312756307304443 -2.4241730403921857 1 0
10.312491318615063 -2.424341791792964 1 0
10.312226436007615 -2.4245107096577256 1 0
10.31196165958667 -2.424679793919784 1 0
10.31169698945676 -2.424849044512387 1 0
10.311432425722368 -2.4250184613687176 1 0
10.311167968487943 -2.4251880444218927 1 0
10.310903617857887 -2.4253577936049635 1 0
10.310639373936564 -2.4255277088509155 1 0
10.310375236828289 -2.425697790092669 1 0
10.310111206637343 -2.4258680372630788 1 0
10.309847283467958 -2.426038450294934 1 0
10.309583467424329 -2.426209029120958 1 0
10.309319758610604 -2.4263797736738093 1 0
10.309056157130895 -2.42655068388608 1 0
10.308792663089264 -2.4267217596902984 1 0
10.308529276589734 -2.4268930010189256 1 0
10.30826599773629 -2.427064407804359 1 0
10.308002826632867 -2.427235979978929 1 0
10.30773976338336 -2.4274077174749027 1 0
10.307476808091625 -2.42757962022448 1 0
10.307213960861471 -2.427751688159797 1 0
10.306951221796666 -2.4279239212129236 1 0
10.306688591000935 -2.428096319315865 1 0
10.306426068577961 -2.428268882400561 1 0
10.306163654631384 -2.4284416103988873 1 0
10.3059013492648 -2.4286145032426525 1 0
10.305639152581763 -2.4287875608636016 1 0
10.305377064685786 -2.4289607831934146 1 0
10.305115085680335 -2.4291341701637053 1 0
10.304853215668835 -2.4293077217060244 1 0
10.30459145475467 -2.429481437751855 1 0
10.304329803041178 -2.4296553182326184 1 0
10.304068260631654 -2.4298293630796683 1 0
10.303806827629352 -2.4300035722242948 1 0
10.303545504137482 -2.430177945597723 1 0
10.30328429025921 -2.4303524831311125 1 0
10.303023186097658 -2.4305271847555594 1 0
10.302762191755907 -2.4307020504020938 1 0
10.302501307336993 -2.4308770800016815 1 0
10.302240532943909 -2.431052273485224 1 0
10.301979868679606 -2.4312276307835576 1 0
10.301719314646988 -2.4314031518274533 1 0
10.301458870948917 -2.431578836547619 1 0
10.301198537688215 -2.431754684874697 1 0
10.300938314967656 -2.431930696739265 1 0
10.300678202889971 -2.432106872071836 1 0
10.30041820155785 -2.4322832108028596 1 0
10.300158311073936 -2.4324597128627192 1 0
10.29989853154083 -2.432636378181735 1 0
10.299638863061087 -2.432813206690162 1 0
10.299379305737224 -2.4329901983181923 1 0
10.299119859671707 -2.4331673529959508 1 0
10.298860524966962 -2.4333446706535002 1 0
10.298601301725371 -2.433522151220839 1 0
10.29834219004927 -2.4336997946278993 1 0
10.298083190040954 -2.4338776008045517 1 0
10.297824301802669 -2.4340555696806003 1 0
10.297565525436623 -2.434233701185786 1 0
10.297306861044975 -2.434411995249786 1 0
10.297048308729842 -2.4345904518022112 1 0
10.296789868593297 -2.434769070772611 1 0
10.29653154073737 -2.434947852090469 1 0
10.296273325264039 -2.435126795685205 1 0
10.296015222275248 -2.435305901486175 1 0
10.29575723187289 -2.4354851694226713 1 0
10.29549935415882 -2.435664599423921 1 0
10.295241589234836 -2.435844191419089 1 0
10.294983937202705 -2.436023945337274 1 0
10.294726398164144 -2.4362038611075127 1 0
10.294468972220823 -2.436383938658777 1 0
10.294211659474371 -2.436564177919976 1 0
10.293954460026372 -2.4367445788199524 1 0
10.293697373978361 -2.4369251412874884 1 0
10.293440401431836 -2.4371058652513 1 0
10.293183542488242 -2.43728675064004 1 0
10.292926797248983 -2.4374677973822982 1 0
10.292670165815421 -2.4376490054066005 1 0
10.292413648288868 -2.437830374641408 1 0
10.292157244770591 -2.4380119050151197 1 0
10.291900955361818 -2.43819359645607 1 0
10.291644780163725 -2.43837544889253 1 0
10.29138871927745 -2.438557462252707 1 0
10.291132772804076 -2.4387396364647453 1 0
10.290876940844651 -2.4389219714567254 1 0
10.290621223500171 -2.4391044671566644 1 0
10.29036562087159 -2.439287123492516 1 0
10.290110133059818 -2.43946994039217 1 0
10.289854760165714 -2.439652917783453 1 0
10.289599502290095 -2.439836055594129 1 0
10.289344359533736 -2.440019353751898 1 0
10.289089331997362 -2.4402028121843964 1 0
10.288834419781654 -2.4403864308191983 1 0
10.288579622987246 -2.4405702095838135 1 0
10.288324941714729 -2.4407541484056887 1 0
10.288070376064645 -2.440938247212209 1 0
10.287815926137498 -2.441122505930694 1 0
10.287561592033734 -2.4413069244884014 1 0
10.287307373853764 -2.4414915028125264 1 0
10.287053271697948 -2.4416762408301995 1 0
10.286799285666604 -2.44186113846849 1 0
10.286545415859997 -2.442046195654402 1 0
10.286291662378355 -2.442231412314879 1 0
10.286038025321854 -2.4424167883768 1 0
10.285784504790625 -2.442602323766981 1 0
10.285531100884757 -2.4427880184121764 1 0
10.285277813704287 -2.4429738722390764 1 0
10.285024643349209 -2.443159885174309 1 0
10.28477158991947 -2.443346057144439 1 0
10.284518653514976 -2.443532388075969 1 0
10.284265834235578 -2.4437188778953383 1 0
10.284013132181085 -2.4439055265289236 1 0
10.283760547451262 -2.4440923339030394 1 0
10.283508080145824 -2.4442792999439362 1 0
10.283255730364441 -2.444466424577804 1 0
10.283003498206737 -2.444653707730768 1 0
10.28275138377229 -2.4448411493288917 1 0
10.28249938716063 -2.445028749298177 1 0
10.282247508471242 -2.4452165075645618 1 0
10.281995747803562 -2.445404424053922 1 0
10.281744105256983 -2.4455924986920716 1 0
10.281492580930848 -2.4457807314047617 1 0
10.281241174924457 -2.4459691221176807 1 0
10.280989887337059 -2.4461576707564547 1 0
10.280738718267859 -2.4463463772466483 1 0
10.280487667816015 -2.4465352415137627 1 0
10.280236736080637 -2.4467242634832376 1 0
10.279985923160789 -2.44691344308045 1 0
10.279735229155488 -2.447102780230715 1 0
10.279484654163705 -2.4472922748592842 1 0
10.279234198284362 -2.4474819268913497 1 0
10.278983861616336 -2.4476717362520386 1 0
10.278733644258455 -2.447861702866418 1 0
10.2784835463095 -2.448051826659492 1 0
